nctid,facility,city,country
NCT03354936,Service d'Immunologie - Hôpital Felix Guyon,La Réunion,France
NCT03354936,Service d'Hématologie Oncologie - Centre Hospitalier du Pays d'Aix,Aix-En-Provence,France
NCT03354936,Service de pneumologie - Hôpital Victor Dupouy,Argenteuil,France
NCT03354936,Service d'Onco-Hématologie Immunodépression - Hôpital Henri Duffaut,Avignon,France
NCT03354936,Service des Maladies Infectieuses et Tropicales - Hôpital Jean Minjoz,Besançon,France
NCT03354936,Pôle de Médecine 2 - Centre Hospitalier Andrée Rosemon,Cayenne,France
NCT03354936,Service de Médecine interne - Hôpital Antoine Béclère,Clamart,France
NCT03354936,Service d'hématologie - Hôpital Gabriel Montpied,Clermont-Ferrand,France
NCT03354936,Service des Maladies Infectieuses et Tropicales - Hôpital Gabriel Montpied,Clermont-Ferrand,France
NCT03354936,Service d'Immunologie Clinique - Hôpital Henri Mondor,Créteil,France
NCT03354936,Service de Médecine interne - Centre Hospitalier Intercommunal,Créteil,France
NCT03354936,Service de pneumologie - Centre Hospitalier Intercommunal,Créteil,France
NCT03354936,Service Hémopathies Lymphoïdes - Hôpital Henri Mondor,Créteil,France
NCT03354936,Service Oncologie Médicale - Centre Hospitalier Intercommunal,Créteil,France
NCT03354936,Service de Médecine interne et Maladies infectieuses - Hôpital André Mignot,Le Chesnay,France
NCT03354936,Service d'hématologie et oncologie - Hôpital André Mignot,Le Chesnay,France
NCT03354936,Service de Médecine interne-Immunologie clinique - Hôpital Bicêtre,Le Kremlin-Bicêtre,France
NCT03354936,Service des Maladies Infectieuses et Tropicales - Hôpital de la Croix Rousse,Lyon,France
NCT03354936,Ambulatoire-Hôpital de Jour - Institut Paoli Calmettes,Marseille,France
NCT03354936,Service d'hématologie-Cisih - Hôpital Sainte Marguerite,Marseille,France
NCT03354936,Service de dermatologie - Hôpital St Joseph,Marseille,France
NCT03354936,Service de Pneumologie - Hôpital St Joseph,Marseille,France
NCT03354936,Chirurgie Urologique et Tranplantation Rénale - Hôpital de la Conception,Marseille,France
NCT03354936,Service d'Oncologie médicale - Hôpital de la Timone,Marseille,France
NCT03354936,Service dermatologie/vénéréologie - Hôpital de la Timone,Marseille,France
NCT03354936,Service d'oncologie multidiscliplinaire - Hôpital Nord,Marseille,France
NCT03354936,Service de Médecine Interne - Centre Hospitalier de Martigues,Martigues,France
NCT03354936,Service des Maladies Infectieuses et Tropicales - Hôpital Gui de Chauliac,Montpellier,France
NCT03354936,Service de Dermatologie - Hôpital l'Archet,Nice,France
NCT03354936,Service de médecine interne Cancérologie - Hôpital l'Archet,Nice,France
NCT03354936,Service des Maladies Infectieuses et Tropicales - Hôpital l'Archet,Nice,France
NCT03354936,Service des Maladies Infectieuses - Hôpital Saint Antoine,Paris,France
NCT03354936,Service Infectiologie - Hôpital de l'Hôtel-Dieu,Paris,France
NCT03354936,Service d'immuno-pathologie clinique - Hôpital Saint-Louis,Paris,France
NCT03354936,Service des Maladies Infectieuses - Hôpital Saint-Louis,Paris,France
NCT03354936,Servide de Dermatologie - Hôpital Saint-Louis,Paris,France
NCT03354936,Service d'Oncologie Médicale - Hôpital Pitié-Salpêtrière,Paris,France
NCT03354936,Service des Maladies Infectieuses et Tropicales - Hôpital Pitié-Salpêtrière,Paris,France
NCT03354936,Service Hématologie Clinique - Hôpital Pitié-Salpêtrière,Paris,France
NCT03354936,Hôpital Bichat,Paris,France
NCT03354936,Service d'Immunologie Clinique - Hôpital européen Georges Pompidou,Paris,France
NCT03354936,Service de Cancérologie Médicale - Hôpital européen Georges Pompidou,Paris,France
NCT03354936,Service de pneumologie - Hôpital Tenon,Paris,France
NCT03354936,Service des Maladies Infectieuses et Tropicales - Hôpital Tenon,Paris,France
NCT03354936,Service de pneumologie - Hôpital Yves Le Foll,Saint-Brieuc,France
NCT03354936,Service Médecine interne - Maladies Infectieuses - Hôpital Yves Le Foll,Saint-Brieuc,France
NCT03354936,Service Oncologie Hématologie - Hôpital Yves Le Foll,Saint-Brieuc,France
NCT03354936,Centre Hospitalier Universitaire de Saint Etienne,Saint-Priest-En-Jarez,France
NCT03354936,Institut de Cancérologie Lucien Neuwirth,Saint-Priest-En-Jarez,France
NCT03354936,Le Trait d'Union - Hôpitaux Universitaires de Strasbourg,Strasbourg,France
NCT03354936,Service de Médecine Interne - Hôpital Foch,Suresnes,France
NCT03354936,Service de Pneumologie - Hôpital Foch,Suresnes,France
NCT03354936,Service de Médecine Interne - Hôpital d'Instruction des Armées Saint Anne,Toulon,France
NCT03354936,Service des Maladies Infectieuses et Tropicales - Hôpital Purpan,Toulouse,France
NCT03354936,Service des Maladies Infectieuses et du Voyageur - Centre Hospitalier de Tourcoing,Tourcoing,France
NCT03354936,Département d'Innovation Thérapeutique et d'Essais Précoces - Institut Gustave Roussy,Villejuif,France
NCT00151736,Chef du Service d'Hematologie Clinique CHU Clemenceau,Caen,France
NCT00151736,Service maladies du sang CHRU- rue Michel Polonovski,Lille,France
NCT00003636,Institut Bergonie,Bordeaux,France
NCT00003636,Centre Oscar Lambret,Lille,France
NCT00003636,Centre Hospitalier Regional et Universitaire de Lille,Lille,France
NCT00003636,Institut Claudius Regaud,Toulouse,France
NCT02140736,,Agen,France
NCT02140736,,Aix En Provence,France
NCT02140736,,Aix En Provence,France
NCT02140736,,Aix En Provence,France
NCT02140736,,Aix En Provence,France
NCT02140736,,Ajaccio,France
NCT02140736,,Albi,France
NCT02140736,,Amboise,France
NCT02140736,,Amilly,France
NCT02140736,,Annecy,France
NCT02140736,,Antibes,France
NCT02140736,,Armentieres,France
NCT02140736,,Arras,France
NCT02140736,,Arras,France
NCT02140736,,Aulnay Sous Bois,France
NCT02140736,,Avignon,France
NCT02140736,,Avignon,France
NCT02140736,,Bayonne,France
NCT02140736,,Beauvais,France
NCT02140736,,Besancon,France
NCT02140736,,Besancon,France
NCT02140736,,Bethune,France
NCT02140736,,Beuvry,France
NCT02140736,,Beziers,France
NCT02140736,,Blois,France
NCT02140736,,Bois-Guillaume,France
NCT02140736,,Bordeaux,France
NCT02140736,,Bordeaux,France
NCT02140736,,Bordeaux,France
NCT02140736,,Boulogne Sur Mer,France
NCT02140736,,Brest,France
NCT02140736,,Brest,France
NCT02140736,,Brest,France
NCT02140736,,Bron,France
NCT02140736,,Caen,France
NCT02140736,,Caen,France
NCT02140736,,Cannes,France
NCT02140736,,Cannes,France
NCT02140736,,Carcassonne,France
NCT02140736,,Carcassonne,France
NCT02140736,,Castelnau Le Lez,France
NCT02140736,,Challes Les Eaux,France
NCT02140736,,Chalon/Saonne,France
NCT02140736,,Chambery,France
NCT02140736,,Chambery,France
NCT02140736,,Chambery,France
NCT02140736,,Cherbourg-Octeville,France
NCT02140736,,Clermont Ferrand,France
NCT02140736,,Colmar,France
NCT02140736,,Colmar,France
NCT02140736,,Colmar,France
NCT02140736,,Compiegne,France
NCT02140736,,Creteil,France
NCT02140736,,Croix,France
NCT02140736,,Croix,France
NCT02140736,,Desertines,France
NCT02140736,,Dijon,France
NCT02140736,,Draguignan,France
NCT02140736,,Draguignan,France
NCT02140736,,Draguignan,France
NCT02140736,,Dunkerque,France
NCT02140736,,Evreux,France
NCT02140736,,Feurs,France
NCT02140736,,Foix,France
NCT02140736,,Frejus,France
NCT02140736,,Frejus,France
NCT02140736,,Frejus,France
NCT02140736,,Freyming Merlebach,France
NCT02140736,,Fryming Merle Bach,France
NCT02140736,,Gap,France
NCT02140736,,Gap,France
NCT02140736,,Grasse,France
NCT02140736,,Haguenau,France
NCT02140736,,Hyeres,France
NCT02140736,,Hyeres,France
NCT02140736,,La Roche Sur Yon,France
NCT02140736,,La Rochelle,France
NCT02140736,,La Seyne Sur Mer,France
NCT02140736,,La Tronche,France
NCT02140736,,Le Blanc Mesnil,France
NCT02140736,,Le Mans,France
NCT02140736,,Lille,France
NCT02140736,,Lille,France
NCT02140736,,Lille,France
NCT02140736,,Limoges,France
NCT02140736,,Lyon,France
NCT02140736,,Lyon,France
NCT02140736,,Lyon,France
NCT02140736,,Lyon,France
NCT02140736,,Lyon,France
NCT02140736,,Macon,France
NCT02140736,,Mareuil Les Maux,France
NCT02140736,,Marseille,France
NCT02140736,,Marseille,France
NCT02140736,,Marseille,France
NCT02140736,,Marseille,France
NCT02140736,,Marseille,France
NCT02140736,,Marseille,France
NCT02140736,,Marseille,France
NCT02140736,,Marseille,France
NCT02140736,,Marseille,France
NCT02140736,,Marseille,France
NCT02140736,,Meaux,France
NCT02140736,,Metz,France
NCT02140736,,Metz,France
NCT02140736,,Monaco,France
NCT02140736,,Mont De Marsan,France
NCT02140736,,Montargis,France
NCT02140736,,Montauban,France
NCT02140736,,Montbeliard,France
NCT02140736,,Montbeliard,France
NCT02140736,,Montfermeil,France
NCT02140736,,Montpellier,France
NCT02140736,,Montpellier,France
NCT02140736,,Montpellier,France
NCT02140736,,Morlaix,France
NCT02140736,,Moulins,France
NCT02140736,,Mulhouse,France
NCT02140736,,Mulhouse,France
NCT02140736,,Mulhouse,France
NCT02140736,,Mulhouse,France
NCT02140736,,Nancy,France
NCT02140736,,Nantes Saint Herblain,France
NCT02140736,,Nantes,France
NCT02140736,,Narbonne,France
NCT02140736,,Nice,France
NCT02140736,,Nice,France
NCT02140736,,Nice,France
NCT02140736,,Nice,France
NCT02140736,,Nimes,France
NCT02140736,,Niort,France
NCT02140736,,Nogent/Marne,France
NCT02140736,,Nîmes,France
NCT02140736,,Orleans,France
NCT02140736,,Paris,France
NCT02140736,,Paris,France
NCT02140736,,Paris,France
NCT02140736,,Paris,France
NCT02140736,,Paris,France
NCT02140736,,Perpignan,France
NCT02140736,,Pessac,France
NCT02140736,,Pierre Benite,France
NCT02140736,,Poitiers,France
NCT02140736,,Pontoise,France
NCT02140736,,Pringy,France
NCT02140736,,Pringy,France
NCT02140736,,Reims,France
NCT02140736,,Rennes,France
NCT02140736,,Rouen,France
NCT02140736,,Rouen,France
NCT02140736,,Rouen,France
NCT02140736,,Saint Cloud,France
NCT02140736,,Saint Gaudens,France
NCT02140736,,Saint Germain En Laye,France
NCT02140736,,Saint Quentin,France
NCT02140736,,Sainte Feyre,France
NCT02140736,,Selestat,France
NCT02140736,,St Cloud,France
NCT02140736,,St Germain En Laye,France
NCT02140736,,St Germain,France
NCT02140736,,St Herblain,France
NCT02140736,,St Priest En Jarez,France
NCT02140736,,Strasbourg,France
NCT02140736,,Strasbourg,France
NCT02140736,,Strasbourg,France
NCT02140736,,Strasbourg,France
NCT02140736,,Strasbourg,France
NCT02140736,,Strasbourg,France
NCT02140736,,Talence,France
NCT02140736,,Talence,France
NCT02140736,,Tarbes,France
NCT02140736,,Thionville,France
NCT02140736,,Thonon-Les-Bains,France
NCT02140736,,Toulon,France
NCT02140736,,Toulon,France
NCT02140736,,Toulon,France
NCT02140736,,Toulouse,France
NCT02140736,,Toulouse,France
NCT02140736,,Tours,France
NCT02140736,,Tremblay En France,France
NCT02140736,,Troyes,France
NCT02140736,,Valence,France
NCT02140736,,Vandoeuvre Les Nancy,France
NCT02140736,,Venissieux,France
NCT02140736,,Versailles,France
NCT02140736,,Vichy,France
NCT02140736,,Villefranche/Saone,France
NCT02140736,,Villeneuve Sur Lot,France
NCT00777036,Local Institution - 0030,Lyon,France
NCT00777036,Local Institution,Lyon,France
NCT00777036,Local Institution - 0032,Nantes,France
NCT00777036,Local Institution,Nantes,France
NCT00777036,Local Institution,Paris,France
NCT00777036,Local Institution - 0037,Paris,France
NCT00777036,Local Institution,Paris,France
NCT00777036,Local Institution - 0029,Paris,France
NCT00777036,Local Institution,Paris,France
NCT00777036,Local Institution - 036,Poitiers,France
NCT00777036,Local Institution,Poitiers,France
NCT06074536,Cabinet de groupe pluriprofessionnel,Soisy-Sous-Montmorency,France
NCT03614936,Gustave Roussy,Villejuif,France
NCT03139513,Centre Hospitalier d'Albi,Albi,France
NCT03139513,Hopital Prive D Antony; Dermatologie,Antony,France
NCT03139513,Chic Cote Basque Bayonne; Medecine II,Bayonne,France
NCT03139513,CHU Besançon - Hôpital Jean Minjoz,Besançon,France
NCT03139513,Hopital Avicenne; Dermatologie,Bobigny,France
NCT03139513,CH Fleyriat,Bourg En Bresse,France
NCT03139513,CH Metropole de Savoie,Chambery,France
NCT03139513,Chu Estaing; Dermatologie,Clermont Ferrand,France
NCT03139513,Hopital Louis Pasteur; Sce Dermatologie,Colmar,France
NCT03139513,Centre Georges Francois Leclerc,Dijon,France
NCT03139513,Chu Site Du Bocage;Dermatologie,Dijon,France
NCT03139513,Centre Hospitalier Le Mans; Dermatologie,Le Mans,France
NCT03139513,Hopital Claude Huriez; Sce Dermatologie,Lille,France
NCT03139513,CHU de Limoges - Hôpital Dupuytren,Limoges,France
NCT03139513,Hopital Timone Adultes; Dermatologie,Marseille,France
NCT03139513,Hopital Jacques Monod; Dermatologie,Montivilliers,France
NCT03139513,Hopital Saint Eloi; CHU de Montpellier; Svc de Dermatologie,Montpellier,France
NCT03139513,CH de Mulhouse Hôpital Emile Muller,Mulhouse,France
NCT03139513,"Hopital l Archet 2; Ginestriere, Service de; Dermatologie",Nice,France
NCT03139513,Hopital Cochin; Dermatologie,Paris,France
NCT03139513,Groupe Hospitalier Bichat Claude Bernard,Paris,France
NCT03139513,CENTRE HOSPITALIER ANNECY-GENEVOIS; Dematologie,Pringy,France
NCT03139513,Centre Eugene Marquis Centre Regional de Lutte Contre Le Cancer,Rennes,France
NCT03139513,CHU Rouen - CH C. Nicolle - Clinique dermatologique,Rouen,France
NCT03139513,CHU de Saint-Etienne - Hopital Nord,Saint Etienne,France
NCT03139513,CHI de Poissy St Germain,Saint Germain,France
NCT03139513,Hopital Broussais,St Malo,France
NCT03139513,Pole de Cancerologie Prive Strasbourgeois,Strasbourg,France
NCT03139513,Hopital Bel Air,Thionville,France
NCT03139513,Hia Sainte Anne; Medecine Interne Oncologie,Toulon,France
NCT03139513,CHU de Toulouse - Hôpital Larrey,Toulouse,France
NCT03139513,Centre Hospitalier Valence,Valence,France
NCT03139513,Institut Gustave Roussy; Dermatologie,Villejuif,France
NCT01599013,Pierre Fabre Research Institute,Boulogne,France
NCT02900118,Centre Oscar Lambret,Lille,France
NCT03281018,CHU Bordeaux,Bordeau,France
NCT06053918,CAEN University Hospital,Caen,France
NCT00373113,Pfizer Investigational Site,Bayonne,France
NCT00373113,Pfizer Investigational Site,Besancon,France
NCT00373113,Pfizer Investigational Site,Clermont Ferrand,France
NCT00373113,Pfizer Investigational Site,Lille,France
NCT00373113,Pfizer Investigational Site,Neuilly Sur Seine,France
NCT00373113,Pfizer Investigational Site,Nice,France
NCT00373113,Pfizer Investigational Site,Rennes,France
NCT02486718,Hôpital Universitaire Dupuytren,Limoges,France
NCT02486718,Centre Léon Bérard Centre Régional de Lutte Contre Le Cancer Rhône Alpes,Lyon,France
NCT02486718,Hôpital Saint Joseph; Oncologie Medicale,Marseille,France
NCT02486718,Centre Hospitalier de Mont de Marsan - Hopital Layne,Mont De Marsan,France
NCT02486718,Clinique Clémentville,Montpellier,France
NCT02486718,Centre Regional de Lutte contre le Cancer Val d Aurelle - Paul Lamarque; Service d oncologie,Montpellier,France
NCT02486718,Centre René Gauducheau Centre de Lutte Contre Le Cancer Nantes Atlantique,Nantes,France
NCT02486718,Centre Hospitalier Regional Sud Reunion; Service de Pneumologie,Saint Pierre,France
NCT02486718,Hopital d'Instruction des Armees de Begin,Saint-Mande,France
NCT02486718,Centre Hospitalier de Saint-Quentin; Pharmacie-URCC,Saint-Quentin,France
NCT02486718,Centre Hospitalier Intercommunal Toulon - La Seyne sur Mer,Toulon,France
NCT02486718,Hopital d Instruction des Armees de Sainte Anne,Toulon,France
NCT00415818,Centre Hospitalier Belfort-Montbeliard,Belfort,France
NCT00415818,"CHU, Service de Pneumologie",Besancon,France
NCT00415818,"Centre Hospitalier Général, Service de Pneumologie",Briey,France
NCT00415818,Centre François Baclesse,Caen,France
NCT00415818,Hôpital Pasteur - Service de médecine F- Pavillon 43,Colmar,France
NCT00415818,Centre Oscar Lambret,Lille,France
NCT00415818,"Institut Paoli-Calmettes, Service d'oncologie médicale",Marseille,France
NCT00415818,Centre Hospitalier Lyon Sud,Pierre-Bénite,France
NCT00415818,CHRU Hôpital de Pontchaillou,Rennes,France
NCT00415818,Hôpital Lyautey - Service de Pneumologie,Strasbourg,France
NCT00415818,"Centre Hospitalier de la Haute Saône, Service de Pneumologie - Allergologie",Vesoul,France
NCT02250118,Institut Curie - Hôpital René Huguenin,Saint-Cloud,France
NCT06211036,Institut Bergonie,Bordeaux,France
NCT06211036,Centre Hospitalier Intercommunal de Creteil,Creteil,France
NCT06211036,Centre Hospitalier - Le Mans,Le Mans,France
NCT06211036,Centre Leon Berard,Lyon,France
NCT06211036,Centre Hospitalier Universitaire Nord,Marseille,France
NCT06211036,Institut regional du Cancer Montpellier,Montpellier,France
NCT06211036,Hopital Cochin,Paris,France
NCT06211036,Centre Hospitalier Universitaire de Nantes - Hopital Nord Laennec,Saint Herblain,France
NCT06211036,Centre Hospitalier Universitaire de Strasbourg - Nouvel Hopital Civil,Strasbourg,France
NCT06211036,Centre Hospitalier Universitaire de Toulouse - Hopital Larrey,Toulouse,France
NCT05122806,Pneumologie CHU Félix Guyon,Saint-Denis,France
NCT05122806,Centre Hospitalier d'Aix en Provence,Aix En Provence,France
NCT05122806,Pneumologie CHU,Amiens,France
NCT05122806,Centre Hospitalier Universitaire,Angers,France
NCT05122806,Centre Hospitalier d'Annecy,Annecy,France
NCT05122806,Centre Hospitalier du Morvan,Brest,France
NCT05122806,Centre François Baclesse,Caen,France
NCT05122806,Pneumologie CH Métropole Savoie,Chambéry,France
NCT05122806,Oncologie CLCC Jean Perrin,Clermont-Ferrand,France
NCT05122806,Centre Hospitalier Intercommunal de Créteil,Creteil,France
NCT05122806,Pneumologie CHD Vendée,La Roche-Sur-Yon,France
NCT05122806,Pneumologie Hôpital Mignot,Le Chesnay,France
NCT05122806,Pneumologie CH,Le Mans,France
NCT05122806,Oncologie Centre Oscar Lombret,Lille,France
NCT05122806,Pneumologie Hôpital Calmette,Lille,France
